video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
video_sincronitzat,3097,3216.1667,3216.6667,0.5,96485,96500,14,753.5,676.0,1017.5,3.0,722.93,876.39,0.8249,1752.78,732.14,True,False,exits
video_sincronitzat,3109,3235.5333,3235.7667,0.2333,97066,97073,8,787.5,662.0,986.0,443.0,295.57,326.59,0.905,1399.67,267.5,True,False,exits
video_sincronitzat,3118,3243.9,3244.1333,0.2333,97317,97324,7,780.5,659.0,1061.0,444.0,353.42,392.74,0.8999,1683.18,325.29,True,False,exits
video_sincronitzat,3122,3245.2,3245.6,0.4,97356,97368,11,709.0,665.0,1241.5,60.0,805.97,868.48,0.928,2171.19,1195.73,True,False,exits
video_sincronitzat,3143,3256.2,3256.5667,0.3667,97686,97697,12,801.5,670.5,1064.0,60.0,664.54,736.41,0.9024,2008.4,1120.46,True,False,exits
video_sincronitzat,3151,3256.5667,3256.9333,0.3667,97697,97708,12,765.5,649.0,1099.5,58.5,678.41,743.6,0.9123,2027.99,1438.17,True,False,exits
video_sincronitzat,3177,3276.9333,3277.2667,0.3333,98308,98318,10,762.0,651.0,1371.5,172.5,774.89,799.78,0.9689,2399.33,516.55,True,False,exits
video_sincronitzat,3180,3278.0667,3278.6667,0.6,98342,98360,10,740.0,649.0,989.0,453.0,316.89,366.67,0.8642,611.12,230.25,True,False,exits
video_sincronitzat,3185,3278.4333,3278.7667,0.3333,98353,98363,11,772.0,645.0,1174.0,65.5,705.28,725.97,0.9715,2177.91,1398.41,True,False,exits
video_sincronitzat,3191,3284.5333,3284.9333,0.4,98536,98548,11,775.5,648.0,1146.0,86.0,673.14,819.05,0.8218,2047.64,1060.64,True,False,exits
video_sincronitzat,3205,3291.6667,3291.8667,0.2,98750,98756,6,1017.5,686.0,793.0,672.5,224.91,249.26,0.9023,1246.32,214.08,False,True,enters
video_sincronitzat,3211,3300.7,3301.0333,0.3333,99021,99031,11,795.5,666.5,1324.5,24.5,831.87,903.4,0.9208,2710.21,364.09,True,False,exits
video_sincronitzat,3216,3301.3333,3301.5667,0.2333,99040,99047,8,807.0,684.0,1002.0,553.5,234.64,241.39,0.972,1034.53,639.06,True,False,exits
video_sincronitzat,3228,3305.5667,3305.9,0.3333,99167,99177,11,801.5,627.5,905.0,36.5,599.99,617.16,0.9722,1851.47,573.5,True,False,exits
video_sincronitzat,3237,3319.3667,3319.6667,0.3,99581,99590,10,787.5,649.0,1319.0,149.5,729.38,741.39,0.9838,2471.29,804.85,True,False,exits
video_sincronitzat,3241,3319.8333,3320.0667,0.2333,99595,99602,8,767.0,678.5,979.5,567.5,239.74,276.3,0.8677,1184.14,497.69,True,False,exits
video_sincronitzat,3257,3360.9667,3361.2333,0.2667,100829,100837,9,729.5,628.5,979.5,416.0,328.11,351.16,0.9344,1316.84,383.17,True,False,exits
video_sincronitzat,3261,3365.1,3365.4,0.3,100953,100962,10,760.5,634.5,1068.0,398.0,387.93,424.62,0.9136,1415.39,235.9,True,False,exits
video_sincronitzat,3273,3373.5,3373.9,0.4,101205,101217,12,832.0,646.0,1315.5,192.0,663.24,692.34,0.958,1730.85,626.08,False,False,outside
video_sincronitzat,3297,3429.7,3430.1333,0.4333,102891,102904,13,819.5,638.0,955.5,192.5,465.8,525.08,0.8871,1211.73,733.15,False,False,outside
video_sincronitzat,3299,3429.9,3430.1667,0.2667,102897,102905,7,821.5,591.5,1035.5,173.5,469.6,482.11,0.9741,1807.9,1165.86,False,False,outside
video_sincronitzat,3309,3444.0667,3444.3667,0.3,103322,103331,10,1185.0,348.5,754.0,656.5,529.74,584.58,0.9062,1948.58,707.15,False,True,enters
video_sincronitzat,3312,3449.1333,3449.4667,0.3333,103474,103484,11,754.5,655.0,1422.5,178.5,820.53,846.6,0.9692,2539.8,804.91,True,False,exits
video_sincronitzat,3317,3457.1333,3457.5333,0.4,103714,103726,12,809.0,676.5,1156.0,12.5,749.2,811.25,0.9235,2028.13,1370.17,True,False,exits
video_sincronitzat,3339,3472.6333,3472.9333,0.3,104179,104188,10,817.5,646.5,1307.5,225.0,646.35,670.07,0.9646,2233.56,654.3,False,False,outside
video_sincronitzat,3365,3575.0333,3575.3667,0.3333,107251,107261,11,787.0,644.0,1247.0,37.5,761.21,791.6,0.9616,2374.81,513.68,True,False,exits
video_sincronitzat,3369,3585.0,3585.2667,0.2667,107550,107558,9,825.5,700.0,1091.5,91.5,664.1,742.23,0.8947,2783.36,1874.72,False,False,outside
video_sincronitzat,3392,3606.9333,3607.2,0.2667,108208,108216,9,791.0,656.5,996.0,396.0,331.49,350.02,0.9471,1312.57,593.17,True,False,exits
video_sincronitzat,3401,3651.4333,3651.8,0.3667,109543,109554,11,745.5,648.5,823.0,23.0,630.28,676.58,0.9316,1845.21,585.95,True,False,exits
video_sincronitzat,3416,3708.0333,3708.2667,0.2333,111241,111248,8,794.5,641.5,984.0,446.5,271.91,280.17,0.9705,1200.74,440.06,True,False,exits
video_sincronitzat,3418,3708.3333,3708.5667,0.2333,111250,111257,8,778.5,673.5,1021.0,531.5,281.02,290.14,0.9685,1243.47,689.62,True,False,exits
video_sincronitzat,3438,3741.0333,3741.4333,0.4,112231,112243,12,742.5,648.0,1098.0,374.5,448.53,484.9,0.925,1212.26,617.79,True,False,exits
video_sincronitzat,3449,3812.9,3813.8667,0.9667,114387,114416,26,390.5,443.0,816.5,644.0,471.04,1288.62,0.3655,1333.06,465.06,False,False,outside
video_sincronitzat,3469,3816.8667,3817.3667,0.5,114506,114521,16,779.5,708.0,1351.0,135.5,808.93,895.48,0.9034,1790.95,3159.56,True,False,exits
video_sincronitzat,3491,3837.4667,3837.7333,0.2667,115124,115132,9,792.5,646.5,1343.0,238.0,685.51,705.89,0.9711,2647.09,543.89,True,False,exits
video_sincronitzat,3493,3838.0667,3838.3667,0.3,115142,115151,10,780.0,675.5,1439.5,360.0,731.08,742.24,0.985,2474.15,202.3,True,False,exits
video_sincronitzat,3533,3927.3,3927.6,0.3,117819,117828,10,828.5,656.5,1111.5,84.5,638.18,689.96,0.925,2299.86,769.55,False,False,outside
video_sincronitzat,3537,3927.8333,3928.0333,0.2,117835,117841,7,805.5,666.5,931.0,530.5,185.06,196.7,0.9408,983.5,281.64,True,False,exits
video_sincronitzat,3542,3955.9333,3956.2667,0.3333,118678,118688,11,1376.5,309.0,827.0,696.0,672.1,691.08,0.9725,2073.25,371.45,False,False,outside
video_sincronitzat,3544,3955.9667,3956.5333,0.5667,118679,118696,11,1187.5,252.0,808.0,656.0,554.29,693.96,0.7987,1224.63,469.95,False,True,enters
video_sincronitzat,3550,3978.7333,3979.0667,0.3333,119362,119372,11,819.5,634.0,951.5,40.0,608.49,622.9,0.9769,1868.69,903.55,False,False,outside
video_sincronitzat,3567,4118.3667,4118.7,0.3333,123551,123561,11,481.5,778.5,625.5,758.5,145.38,350.31,0.415,1050.94,585.09,False,True,enters
video_sincronitzat,3570,4187.9667,4188.2667,0.3,125639,125648,10,808.5,665.0,1149.0,449.5,402.96,449.97,0.8955,1499.9,236.15,True,False,exits
video_sincronitzat,3580,4356.2333,4356.5333,0.3,130687,130696,9,1247.0,330.0,792.0,663.0,563.84,591.64,0.953,1972.14,518.28,False,True,enters
video_sincronitzat,3591,4443.3333,4443.7,0.3667,133300,133311,12,823.5,649.0,1302.0,180.0,670.02,698.72,0.9589,1905.6,535.75,False,False,outside
video_sincronitzat,3620,4595.7,4596.0333,0.3333,137871,137881,11,791.0,664.0,1080.5,15.5,710.18,729.98,0.9729,2189.93,478.55,True,False,exits
video_sincronitzat,3629,4597.5667,4597.9333,0.3667,137927,137938,12,811.0,657.0,1230.0,56.5,732.23,736.07,0.9948,2007.47,1188.58,False,False,outside
video_sincronitzat,3631,4597.6667,4598.1333,0.4667,137930,137944,14,826.0,610.0,1288.0,32.5,739.56,790.71,0.9353,1694.39,645.07,False,False,outside
video_sincronitzat,3647,4615.3333,4615.6333,0.3,138460,138469,8,1206.0,324.0,832.5,635.0,486.03,543.07,0.895,1810.23,207.62,False,False,outside
video_sincronitzat,3708,5106.0667,5106.4667,0.4,153182,153194,13,811.5,658.0,1399.0,165.5,766.62,788.04,0.9728,1970.1,1495.08,False,False,outside
video_sincronitzat,3723,5241.5,5241.8333,0.3333,157245,157255,11,1286.5,428.0,716.5,690.0,627.33,664.91,0.9435,1994.73,394.45,False,True,enters
video_sincronitzat,3728,5290.0,5290.4,0.4,158700,158712,13,678.0,711.5,794.0,82.0,640.1,750.23,0.8532,1875.58,2074.88,True,False,exits
video_sincronitzat,3795,5477.0667,5477.2333,0.1667,164312,164317,6,772.0,637.0,940.0,611.5,169.92,209.49,0.8112,1256.91,76.42,True,False,exits
video_sincronitzat,3796,5477.1667,5477.4,0.2333,164315,164322,8,824.5,629.5,1379.5,161.5,725.98,743.44,0.9765,3186.19,952.19,False,False,outside
video_sincronitzat,3815,5491.4,5492.9333,1.5333,164742,164788,31,962.5,183.0,669.5,690.5,586.01,1124.41,0.5212,733.31,254.5,False,True,enters
video_sincronitzat,3877,5857.0333,5857.4333,0.4,175711,175723,12,742.0,634.0,1325.5,92.0,796.39,881.51,0.9034,2203.77,691.08,True,False,exits
video_sincronitzat,3901,5990.7667,5991.1667,0.4,179723,179735,12,1368.0,52.5,824.5,633.0,795.22,831.08,0.9568,2077.71,647.92,False,False,outside
video_sincronitzat,3921,5995.0333,5995.4333,0.4,179851,179863,13,767.5,669.0,1124.5,337.5,487.18,502.7,0.9691,1256.75,561.81,True,False,exits
video_sincronitzat,3947,6023.1333,6023.4667,0.3333,180694,180704,11,822.0,663.5,955.5,620.0,140.41,163.96,0.8563,491.88,531.77,False,False,outside
video_sincronitzat,3987,6061.6333,6061.9,0.2667,181849,181857,9,774.0,637.0,1017.0,377.5,355.51,369.16,0.963,1384.35,570.28,True,False,exits
video_sincronitzat,3992,6062.4333,6062.8333,0.4,181873,181885,11,790.0,670.5,1250.5,105.0,729.28,743.49,0.9809,1858.74,322.95,True,False,exits
